iso_code,location,year_mon,Year,Month_num,monthly_new_cases_per_million,monthly_new_cases
MKD,North Macedonia,May 2021,2021,5,1387.5581174299273,2905
MKD,North Macedonia,Jun 2021,2021,6,196.78965383171428,412
MKD,North Macedonia,Jul 2021,2021,7,332.44077443415813,696
MKD,North Macedonia,Aug 2021,2021,8,9607.347323230828,20114
MKD,North Macedonia,Sep 2021,2021,9,7123.594410791716,14914
MKD,North Macedonia,Oct 2021,2021,10,5322.8735492733595,11144
MKD,North Macedonia,Nov 2021,2021,11,6225.144559195952,13033
MKD,North Macedonia,Dec 2021,2021,12,4520.430300639185,9464
MKD,North Macedonia,Jan 2022,2022,1,20945.679368515375,43852
MKD,North Macedonia,Feb 2022,2022,2,13546.483913401089,28361
MKD,North Macedonia,Mar 2022,2022,3,4163.629641871488,8717
MKD,North Macedonia,Apr 2022,2022,4,1715.7000887464021,3592
MKD,North Macedonia,May 2022,2022,5,1129.6299303689423,2365
MKD,North Macedonia,Jun 2022,2022,6,994.4564545573521,2082
MKD,North Macedonia,Jul 2022,2022,7,6205.083477980097,12991
MKD,North Macedonia,Aug 2022,2022,8,6367.960351661201,13332
MKD,North Macedonia,Sep 2022,2022,9,1251.4293520366296,2620
MKD,North Macedonia,Oct 2022,2022,10,577.4725521420936,1209
MKD,North Macedonia,Nov 2022,2022,11,0,0
NOR,Norway,Feb 2020,2020,2,2.7602329194946784,15
NOR,Norway,Mar 2020,2020,3,851.2558323721589,4626
NOR,Norway,Apr 2020,2020,4,569.896090111668,3097
NOR,Norway,May 2020,2020,5,129.17890063235095,702
NOR,Norway,Jun 2020,2020,6,80.78281677721093,439
NOR,Norway,Jul 2020,2020,7,66.4296055958386,361
NOR,Norway,Aug 2020,2020,8,283.75194412405295,1542
NOR,Norway,Sep 2020,2020,9,597.1303882506821,3245
NOR,Norway,Oct 2020,2020,10,1160.0338882996302,6304
NOR,Norway,Nov 2020,2020,11,2910.941636899088,15819
NOR,Norway,Dec 2020,2020,12,2468.936338724007,13417
NOR,Norway,Jan 2021,2021,1,2465.624059220613,13399
NOR,Norway,Feb 2021,2021,2,1479.4848448491477,8040
NOR,Norway,Mar 2021,2021,3,4613.821332699338,25073
NOR,Norway,Apr 2021,2021,4,3108.2062828789744,16891
NOR,Norway,May 2021,2021,5,2235.0526026788243,12146
NOR,Norway,Jun 2021,2021,6,1140.896273391134,6200
NOR,Norway,Jul 2021,2021,7,1161.3219969953946,6311
NOR,Norway,Aug 2021,2021,8,4148.998109056435,22547
NOR,Norway,Sep 2021,2021,9,5383.742301710387,29257
NOR,Norway,Oct 2021,2021,10,3284.4931586707016,17849
NOR,Norway,Nov 2021,2021,11,11144.532420223748,60563
NOR,Norway,Dec 2021,2021,12,23262.506983389285,126416
NOR,Norway,Jan 2022,2022,1,71175.36606208979,386790
NOR,Norway,Feb 2022,2022,2,84851.58411607405,461111
NOR,Norway,Mar 2022,2022,3,30141.74348088189,163800
NOR,Norway,Apr 2022,2022,4,3690.0633823084527,20053
NOR,Norway,May 2022,2022,5,1403.6704473270272,7628
NOR,Norway,Jun 2022,2022,6,2507.947630652865,13629
NOR,Norway,Jul 2022,2022,7,1568.9163914407752,8526
NOR,Norway,Aug 2022,2022,8,796.9712516220969,4331
NOR,Norway,Sep 2022,2022,9,419.7394192911575,2281
NOR,Norway,Oct 2022,2022,10,467.03140997849965,2538
NOR,Norway,Nov 2022,2022,11,126.05063665692366,685
POL,Poland,Mar 2020,2020,3,57.98207719047807,2311
POL,Poland,Apr 2020,2020,4,265.0967665922074,10566
POL,Poland,May 2020,2020,5,273.7025011124731,10909
POL,Poland,Jun 2020,2020,6,266.1254403978368,10607
POL,Poland,Jul 2020,2020,7,283.3870886483989,11295
POL,Poland,Aug 2020,2020,8,544.042995152889,21684
POL,Poland,Sep 2020,2020,9,605.7132442806238,24142
POL,Poland,Oct 2020,2020,10,6804.727403448676,271217
POL,Poland,Nov 2020,2020,11,15758.279118042177,628080
POL,Poland,Dec 2020,2020,12,7628.920928202984,304067
POL,Poland,Jan 2021,2021,1,5482.254323089482,218507
POL,Poland,Feb 2021,2021,2,4857.372620577129,193601
POL,Poland,Mar 2021,2021,3,15423.357980692244,614731
POL,Poland,Apr 2021,2021,4,11802.777439346884,470425
POL,Poland,May 2021,2021,5,2010.706035535311,80141
POL,Poland,Jun 2021,2021,6,191.40859666211907,7629
POL,Poland,Jul 2021,2021,7,75.94623438146998,3027
POL,Poland,Aug 2021,2021,8,143.78852634298133,5731
POL,Poland,Sep 2021,2021,9,461.67382188748894,18401
POL,Poland,Oct 2021,2021,10,2964.9891622942173,118176
POL,Poland,Nov 2021,2021,11,12916.479916373337,514814
POL,Poland,Dec 2021,2021,12,14254.759447892204,568154
POL,Poland,Jan 2022,2022,1,19518.182236037785,777939
POL,Poland,Feb 2022,2022,2,19592.47255648824,780900
POL,Poland,Mar 2022,2022,3,7423.437063127252,295877
POL,Poland,Apr 2022,2022,4,842.5842052305604,33583
POL,Poland,May 2022,2022,5,277.74192751994474,11070
POL,Poland,Jun 2022,2022,6,185.86379395372634,7408
POL,Poland,Jul 2022,2022,7,1371.7239750043307,54673
POL,Poland,Aug 2022,2022,8,2690.107449746023,107220
POL,Poland,Sep 2022,2022,9,2927.279485956144,116673
POL,Poland,Oct 2022,2022,10,1176.1254143046476,46877
POL,Poland,Nov 2022,2022,11,83.7992807512751,3340
PRT,Portugal,Mar 2020,2020,3,724.6717581600055,7443
PRT,Portugal,Apr 2020,2020,4,1713.7810408615367,17602
PRT,Portugal,May 2020,2020,5,741.5155327349996,7616
PRT,Portugal,Jun 2020,2020,6,938.6753218353639,9641
PRT,Portugal,Jul 2020,2020,7,869.5476920767177,8931
PRT,Portugal,Aug 2020,2020,8,675.6982401760632,6940
PRT,Portugal,Sep 2020,2020,9,1706.770915026857,17530
PRT,Portugal,Oct 2020,2020,10,6400.342249921307,65737
PRT,Portugal,Nov 2020,2020,11,15264.7437307325,156782
PRT,Portugal,Dec 2020,2020,12,11256.801647613243,115617
PRT,Portugal,Jan 2021,2021,1,29874.624873075343,306838
PRT,Portugal,Feb 2021,2021,2,8182.958831965045,84046
PRT,Portugal,Mar 2021,2021,3,1670.746657265309,17160
PRT,Portugal,Apr 2021,2021,4,1438.1467875562867,14771
PRT,Portugal,May 2021,2021,5,1226.772021068933,12600
PRT,Portugal,Jun 2021,2021,6,2966.0621309399985,30464
PRT,Portugal,Jul 2021,2021,7,8672.499286086839,89074
PRT,Portugal,Aug 2021,2021,8,6746.856664443872,69296
PRT,Portugal,Sep 2021,2021,9,3052.5203495677138,31352
PRT,Portugal,Oct 2021,2021,10,2080.8390185940666,21372
PRT,Portugal,Nov 2021,2021,11,5510.54308321107,56598
PRT,Portugal,Dec 2021,2021,12,23600.464888178267,242397
PRT,Portugal,Jan 2022,2022,1,126525.07965012072,1299521
PRT,Portugal,Feb 2022,2022,2,67417.45114356084,692435
PRT,Portugal,Mar 2022,2022,3,34789.404623197464,357317
PRT,Portugal,Apr 2022,2022,4,28114.985925711942,288765
PRT,Portugal,May 2022,2022,5,63805.19171866574,655334
PRT,Portugal,Jun 2022,2022,6,47534.30020493908,488218
PRT,Portugal,Jul 2022,2022,7,16490.93157464854,169376
PRT,Portugal,Aug 2022,2022,8,7743.073435838898,79528
PRT,Portugal,Sep 2022,2022,9,7146.433837020611,73400
PRT,Portugal,Oct 2022,2022,10,2647.3934940385207,27191
PRT,Portugal,Nov 2022,2022,11,460.3315964772949,4728
ROU,Romania,Feb 2020,2020,2,0.1525997659119591,3
ROU,Romania,Mar 2020,2020,3,114.04289172487076,2242
ROU,Romania,Apr 2020,2020,4,508.4115534300103,9995
ROU,Romania,May 2020,2020,5,356.9308524680723,7017
ROU,Romania,Jun 2020,2020,6,392.3339981596468,7713
ROU,Romania,Jul 2020,2020,7,1216.525333850138,23916
ROU,Romania,Aug 2020,2020,8,1864.4639399123162,36654
ROU,Romania,Sep 2020,2020,9,2036.2912763291822,40032
ROU,Romania,Oct 2020,2020,10,5786.93918950195,113767
ROU,Romania,Nov 2020,2020,11,11903.951672671468,234023
ROU,Romania,Dec 2020,2020,12,7981.018623784098,156901
ROU,Romania,Jan 2021,2021,1,4907.608471728604,96480
ROU,Romania,Feb 2021,2021,2,3726.028484272305,73251
ROU,Romania,Mar 2021,2021,3,7671.139365805546,150809
ROU,Romania,Apr 2021,2021,4,5211.8924049570505,102462
ROU,Romania,May 2021,2021,5,1143.0739798578481,22472
ROU,Romania,Jun 2021,2021,6,155.39742828701168,3055
ROU,Romania,Jul 2021,2021,7,121.92721296365531,2397
ROU,Romania,Aug 2021,2021,8,792.2979846148917,15576
ROU,Romania,Sep 2021,2021,9,6862.055406940339,134903
ROU,Romania,Oct 2021,2021,10,21077.232267525702,414363
ROU,Romania,Nov 2021,2021,11,6695.874261862216,131636
ROU,Romania,Dec 2021,2021,12,1486.5251863370308,29224
ROU,Romania,Jan 2022,2022,1,20734.950992585174,407634
ROU,Romania,Feb 2022,2022,2,26295.94079536015,516959
ROU,Romania,Mar 2022,2022,3,6108.3651631011735,120086
ROU,Romania,Apr 2022,2022,4,2050.228721615808,40306
ROU,Romania,May 2022,2022,5,779.2252713351005,15319
ROU,Romania,Jun 2022,2022,6,522.196398950724,10266
ROU,Romania,Jul 2022,2022,7,7334.2499492605775,144186
ROU,Romania,Aug 2022,2022,8,7920.283916951138,155707
ROU,Romania,Sep 2022,2022,9,2503.043093665228,49208
ROU,Romania,Oct 2022,2022,10,924.3985153060108,18173
ROU,Romania,Nov 2022,2022,11,124.57227557279593,2449
RUS,Russia,Jan 2020,2020,1,0.0138204286278791,2
RUS,Russia,Feb 2020,2020,2,0,0
RUS,Russia,Mar 2020,2020,3,16.13535042304885,2335
RUS,Russia,Apr 2020,2020,4,719.7748331542574,104161
RUS,Russia,May 2020,2020,5,2068.5381038062346,299345
RUS,Russia,Jun 2020,2020,6,1665.9559280904302,241086
RUS,Russia,Jul 2020,2020,7,1323.5271679774698,191532
RUS,Russia,Aug 2020,2020,8,1063.7653017021682,153941
RUS,Russia,Sep 2020,2020,9,1232.761502963874,178397
RUS,Russia,Oct 2020,2020,10,3009.177206862628,435468
RUS,Russia,Nov 2020,2020,11,4627.556309401584,669669
RUS,Russia,Dec 2020,2020,12,5883.432479245586,851411
RUS,Russia,Jan 2021,2021,1,4705.862858007147,681001
RUS,Russia,Feb 2021,2021,2,2695.342913580749,390052
RUS,Russia,Mar 2021,2021,3,2044.276341349993,295834
RUS,Russia,Apr 2021,2021,4,1772.6150860260873,256521
RUS,Russia,May 2021,2021,5,1815.7071824878144,262757
RUS,Russia,Jun 2021,2021,6,3013.4200784513864,436082
RUS,Russia,Jul 2021,2021,7,5083.533711121199,735655
RUS,Russia,Aug 2021,2021,8,4391.081865364259,635448
RUS,Russia,Sep 2021,2021,9,4010.7367593107124,580407
RUS,Russia,Oct 2021,2021,10,6750.450159001267,976880
RUS,Russia,Nov 2021,2021,11,7536.666702784053,1090656
RUS,Russia,Dec 2021,2021,12,5885.87869511272,851765
RUS,Russia,Jan 2022,2022,1,9328.51982546015,1349961
RUS,Russia,Feb 2022,2022,2,31035.361833194722,4491230
RUS,Russia,Mar 2022,2022,3,9822.973300479778,1421515
RUS,Russia,Apr 2022,2022,4,2308.5643980009245,334080
RUS,Russia,May 2022,2022,5,1013.6524274974787,146689
RUS,Russia,Jun 2022,2022,6,672.7646451765266,97358
RUS,Russia,Jul 2022,2022,7,1171.6130164998228,169548
RUS,Russia,Aug 2022,2022,8,6314.975363151111,913861
RUS,Russia,Sep 2022,2022,9,9952.788586581448,1440301
RUS,Russia,Oct 2022,2022,10,3038.4903359823597,439710
RUS,Russia,Nov 2022,2022,11,235.04402967433984,34014
SRB,Serbia,Feb 2020,2020,2,0,0
SRB,Serbia,Mar 2020,2020,3,130.97487363471427,900
SRB,Serbia,Apr 2020,2020,4,1180.0836114487756,8109
SRB,Serbia,May 2020,2020,5,349.70291260468707,2403
SRB,Serbia,Jun 2020,2020,6,458.7031129962438,3152
SRB,Serbia,Jul 2020,2020,7,1599.0576794424896,10988
SRB,Serbia,Aug 2020,2020,8,851.9187891751304,5854
SRB,Serbia,Sep 2020,2020,9,312.1567821627357,2145
SRB,Serbia,Oct 2020,2020,10,1950.5069236956394,13403
SRB,Serbia,Nov 2020,2020,11,18697.97296009181,128484
SRB,Serbia,Dec 2020,2020,12,23646.058158373944,162485
SRB,Serbia,Jan 2021,2021,1,8344.554726905018,57340
SRB,Serbia,Feb 2021,2021,2,9313.186681252417,63996
SRB,Serbia,Mar 2021,2021,3,20568.4396832329,141337
SRB,Serbia,Apr 2021,2021,4,12946.284148242019,88961
SRB,Serbia,May 2021,2021,5,3334.765810377198,22915
SRB,Serbia,Jun 2021,2021,6,595.2080368510905,4090
SRB,Serbia,Jul 2021,2021,7,779.4460257639219,5356
SRB,Serbia,Aug 2021,2021,8,5968.8160468086735,41015
SRB,Serbia,Sep 2021,2021,9,26057.596637263778,179056
SRB,Serbia,Oct 2021,2021,10,29216.128478783598,200760
SRB,Serbia,Nov 2021,2021,11,16313.066038841036,112096
SRB,Serbia,Dec 2021,2021,12,6475.10669722553,44494
SRB,Serbia,Jan 2022,2022,1,55076.2441121337,378459
SRB,Serbia,Feb 2022,2022,2,33933.697899468636,233177
SRB,Serbia,Mar 2022,2022,3,9545.448790497976,65592
SRB,Serbia,Apr 2022,2022,4,4334.686206759555,29786
SRB,Serbia,May 2022,2022,5,1615.5023024655147,11101
SRB,Serbia,Jun 2022,2022,6,1738.90973895689,11949
SRB,Serbia,Jul 2022,2022,7,13624.588466032466,93622
SRB,Serbia,Aug 2022,2022,8,23309.161677857985,160170
SRB,Serbia,Sep 2022,2022,9,11430.177222101516,78543
SRB,Serbia,Oct 2022,2022,10,6166.588105997092,42374
SRB,Serbia,Nov 2022,2022,11,654.0012023493399,4494
SVK,Slovakia,Mar 2020,2020,3,64.32229901718007,363
SVK,Slovakia,Apr 2020,2020,4,183.04389775412403,1033
SVK,Slovakia,May 2020,2020,5,22.149552003161187,125
SVK,Slovakia,Jun 2020,2020,6,25.870676739692264,146
SVK,Slovakia,Jul 2020,2020,7,110.74776001580592,625
SVK,Slovakia,Aug 2020,2020,8,287.9441760410954,1625
SVK,Slovakia,Sep 2020,2020,9,1102.8704933414017,6224
SVK,Slovakia,Oct 2020,2020,10,8803.472340968432,49682
SVK,Slovakia,Nov 2020,2020,11,10901.832299539908,61524
SVK,Slovakia,Dec 2020,2020,12,27156.413934371765,153256
SVK,Slovakia,Jan 2021,2021,1,28601.805099890047,161413
SVK,Slovakia,Feb 2021,2021,2,27049.918888340562,152655
SVK,Slovakia,Mar 2021,2021,3,21122.698772294632,119205
SVK,Slovakia,Apr 2021,2021,4,8186.828813200424,46202
SVK,Slovakia,May 2021,2021,5,2999.9353233081506,16930
SVK,Slovakia,Jun 2021,2021,6,709.3172533492337,4003
SVK,Slovakia,Jul 2021,2021,7,253.9224641642398,1433
SVK,Slovakia,Aug 2021,2021,8,588.823690452037,3323
SVK,Slovakia,Sep 2021,2021,9,4359.917816302248,24605
SVK,Slovakia,Oct 2021,2021,10,16754.629920855223,94554
SVK,Slovakia,Nov 2021,2021,11,48068.780560844374,271274
SVK,Slovakia,Dec 2021,2021,12,35595.5704439922,200882
SVK,Slovakia,Jan 2022,2022,1,35123.3419952848,198217
SVK,Slovakia,Feb 2022,2022,2,97468.4834024547,550059
SVK,Slovakia,Mar 2022,2022,3,57372.478384252194,323779
SVK,Slovakia,Apr 2022,2022,4,15214.61586917943,85863
SVK,Slovakia,May 2022,2022,5,2542.414177130853,14348
SVK,Slovakia,Jun 2022,2022,6,1515.3837498482756,8552
SVK,Slovakia,Jul 2022,2022,7,5303.665928052939,29931
SVK,Slovakia,Aug 2022,2022,8,572.1672273456597,3229
SVK,Slovakia,Sep 2022,2022,9,7897.467065831127,44569
SVK,Slovakia,Oct 2022,2022,10,3165.6139722917965,17865
SVK,Slovakia,Nov 2022,2022,11,343.0522614249604,1936
SVN,Slovenia,Feb 2020,2020,2,0,0
SVN,Slovenia,Mar 2020,2020,3,378.329904620295,802
SVN,Slovenia,Apr 2020,2020,4,295.7766211931733,627
SVN,Slovenia,May 2020,2020,5,20.75625411881918,44
SVN,Slovenia,Jun 2020,2020,6,59.910097115682625,127
SVN,Slovenia,Jul 2020,2020,7,262.2835747741696,556
SVN,Slovenia,Aug 2020,2020,8,342.94992600867135,727
SVN,Slovenia,Sep 2020,2020,9,1324.1546661710324,2807
SVN,Slovenia,Oct 2020,2020,10,13499.584639051098,28617
SVN,Slovenia,Nov 2020,2020,11,19580.223629768807,41507
SVN,Slovenia,Dec 2020,2020,12,21859.165985405525,46338
SVN,Slovenia,Jan 2021,2021,1,20907.680427276926,44321
SVN,Slovenia,Feb 2021,2021,2,11136.673800842798,23608
SVN,Slovenia,Mar 2021,2021,3,12039.099121963278,25521
SVN,Slovenia,Apr 2021,2021,4,11647.088958946488,24690
SVN,Slovenia,May 2021,2021,5,6335.374836721398,13430
SVN,Slovenia,Jun 2021,2021,6,1704.3715029839473,3613
SVN,Slovenia,Jul 2021,2021,7,886.85813053136485,1880
SVN,Slovenia,Aug 2021,2021,8,3765.8449234212158,7983
SVN,Slovenia,Sep 2021,2021,9,12343.36693802324,26166
SVN,Slovenia,Oct 2021,2021,10,20042.050283912533,42486
SVN,Slovenia,Nov 2021,2021,11,40119.952279484845,85048
SVN,Slovenia,Dec 2021,2021,12,20355.281027887442,43150
SVN,Slovenia,Jan 2022,2022,1,116410.9794923492,246773
SVN,Slovenia,Feb 2022,2022,2,85760.59642152744,181799
SVN,Slovenia,Mar 2022,2022,3,35610.65607217138,75489
SVN,Slovenia,Apr 2022,2022,4,19788.72963705331,41949
SVN,Slovenia,May 2022,2022,5,7062.78719697638,14972
SVN,Slovenia,Jun 2022,2022,6,6456.1384970490735,13686
SVN,Slovenia,Jul 2022,2022,7,20921.832418721577,44351
SVN,Slovenia,Aug 2022,2022,8,20590.204085868623,43648
SVN,Slovenia,Sep 2022,2022,9,26736.413970279875,56677
SVN,Slovenia,Oct 2022,2022,10,23629.108382083014,50090
SVN,Slovenia,Nov 2022,2022,11,2076.5688779782276,4402
ESP,Spain,Feb 2020,2020,2,0.9462004710312105,45
ESP,Spain,Mar 2020,2020,3,2015.9957502562313,95878
ESP,Spain,Apr 2020,2020,4,2681.8685617365945,127546
ESP,Spain,May 2020,2020,5,555.4407031724545,26416
ESP,Spain,Jun 2020,2020,6,205.8932224963914,9792
ESP,Spain,Jul 2020,2020,7,825.3181041876899,39251
ESP,Spain,Aug 2020,2020,8,3665.7067848377133,174336
ESP,Spain,Sep 2020,2020,9,6441.10200646646,306330
ESP,Spain,Oct 2020,2020,10,8757.400759550863,416490
ESP,Spain,Nov 2020,2020,11,9725.027414581647,462509
ESP,Spain,Dec 2020,2020,12,5889.109678343986,280078
ESP,Spain,Jan 2021,2021,1,17133.671969370356,814854
ESP,Spain,Feb 2021,2021,2,9365.996902518138,445434
ESP,Spain,Mar 2021,2021,3,3577.6260343232752,170147
ESP,Spain,Apr 2021,2021,4,5040.599149277465,239724
ESP,Spain,May 2021,2021,5,3244.689628583093,154313
ESP,Spain,Jun 2021,2021,6,2745.4532333898924,130570
ESP,Spain,Jul 2021,2021,7,13416.786252388421,638084
ESP,Spain,Aug 2021,2021,8,8579.32583090279,408021
ESP,Spain,Sep 2021,2021,9,2187.3211155442823,104026
ESP,Spain,Oct 2021,2021,10,1094.5857315660382,52057
ESP,Spain,Nov 2021,2021,11,3217.8385618829407,153036
ESP,Spain,Dec 2021,2021,12,23773.68634152471,1130644
ESP,Spain,Jan 2022,2022,1,77094.4799253267,3666508
ESP,Spain,Feb 2022,2022,2,21368.80219767465,1016271
ESP,Spain,Mar 2022,2022,3,11160.644822584469,530785
ESP,Spain,Apr 2022,2022,4,8155.049539692394,387843
ESP,Spain,May 2022,2022,5,9043.826155470579,430112
ESP,Spain,Jun 2022,2022,6,8574.132241650686,407774
ESP,Spain,Jul 2022,2022,7,10390.879199384877,494176
ESP,Spain,Aug 2022,2022,8,2438.064240367553,115951
ESP,Spain,Sep 2022,2022,9,1691.6802821410001,80454
ESP,Spain,Oct 2022,2022,10,1866.8325026674443,88784
ESP,Spain,Nov 2022,2022,11,375.8518537707308,17875
SWE,Sweden,Feb 2020,2020,2,1.3270961080157648,14
SWE,Sweden,Mar 2020,2020,3,456.90023147399904,4820
SWE,Sweden,Apr 2020,2020,4,1589.3871745071663,16767
SWE,Sweden,May 2020,2020,5,1617.1614001963533,17060
SWE,Sweden,Jun 2020,2020,6,2773.9152434903804,29263
SWE,Sweden,Jul 2020,2020,7,867.5416843257342,9152
SWE,Sweden,Aug 2020,2020,8,692.2702054885093,7303
SWE,Sweden,Sep 2020,2020,9,804.2202414575534,8484
SWE,Sweden,Oct 2020,2020,10,2985.2079024023187,31492
SWE,Sweden,Nov 2020,2020,11,11258.89379524746,118774
SWE,Sweden,Dec 2020,2020,12,18413.458498718737,194250
SWE,Sweden,Jan 2021,2021,1,12283.032820319055,129578
SWE,Sweden,Feb 2021,2021,2,8564.69911081717,90352
SWE,Sweden,Mar 2021,2021,3,13989.204452331607,147577
SWE,Sweden,Apr 2021,2021,4,15993.214368014558,168718
SWE,Sweden,May 2021,2021,5,8992.877190810543,94869
SWE,Sweden,Jun 2021,2021,6,2039.6519254410866,21517
SWE,Sweden,Jul 2021,2021,7,952.6654203970311,10050
SWE,Sweden,Aug 2021,2021,8,2537.881721421862,26773
SWE,Sweden,Sep 2021,2021,9,2471.526916021074,26073
SWE,Sweden,Oct 2021,2021,10,1765.606579135831,18626
SWE,Sweden,Nov 2021,2021,11,3161.0481367144075,33347
SWE,Sweden,Dec 2021,2021,12,10420.074262402353,109925
SWE,Sweden,Jan 2022,2022,1,71632.09786689207,755672
SWE,Sweden,Feb 2022,2022,2,35138.28199256655,370686
SWE,Sweden,Mar 2022,2022,3,4427.761371815455,46710
SWE,Sweden,Apr 2022,2022,4,1238.4650465161405,13065
SWE,Sweden,May 2022,2022,5,666.4866239613459,7031
SWE,Sweden,Jun 2022,2022,6,1066.511307948955,11251
SWE,Sweden,Jul 2022,2022,7,1944.7645537179594,20516
SWE,Sweden,Aug 2022,2022,8,2342.135045489537,24708
SWE,Sweden,Sep 2022,2022,9,2276.7281658801885,24018
SWE,Sweden,Oct 2022,2022,10,2193.4054888126275,23139
SWE,Sweden,Nov 2022,2022,11,323.9062429349906,3417
CHE,Switzerland,Feb 2020,2020,2,2.059385586886565,18
CHE,Switzerland,Mar 2020,2020,3,1897.7238183159695,16587
CHE,Switzerland,Apr 2020,2020,4,1485.160239076361,12981
CHE,Switzerland,May 2020,2020,5,145.98755604818092,1276
CHE,Switzerland,Jun 2020,2020,6,97.47758444596407,852
CHE,Switzerland,Jul 2020,2020,7,402.4954719259408,3518
CHE,Switzerland,Aug 2020,2020,8,794.5796056070662,6945
CHE,Switzerland,Sep 2020,2020,9,1270.526496798628,11105
CHE,Switzerland,Oct 2020,2020,10,11551.89462901942,100969
CHE,Switzerland,Nov 2020,2020,11,19772.504250629056,172821
CHE,Switzerland,Dec 2020,2020,12,14326.916707349066,125224
CHE,Switzerland,Jan 2021,2021,1,7897.057263847681,69024
CHE,Switzerland,Feb 2021,2021,2,3845.559352579512,33612
CHE,Switzerland,Mar 2021,2021,3,5284.841057192456,46192
CHE,Switzerland,Apr 2021,2021,4,6733.046766015241,58850
CHE,Switzerland,May 2021,2021,5,3977.588850761017,34766
CHE,Switzerland,Jun 2021,2021,6,945.4868050016984,8264
CHE,Switzerland,Jul 2021,2021,7,1677.369560519107,14661
CHE,Switzerland,Aug 2021,2021,8,7093.553654030772,62001
CHE,Switzerland,Sep 2021,2021,9,6944.362609291879,60697
CHE,Switzerland,Oct 2021,2021,10,3683.4399427673866,32195
CHE,Switzerland,Nov 2021,2021,11,16258.162746607133,142104
CHE,Switzerland,Dec 2021,2021,12,36377.101417074664,317953
CHE,Switzerland,Jan 2022,2022,1,101587.66043614811,887924
CHE,Switzerland,Feb 2022,2022,2,66519.52738016064,581412
CHE,Switzerland,Mar 2022,2022,3,79577.86256598757,695548
CHE,Switzerland,Apr 2022,2022,4,13969.384487403482,122099
CHE,Switzerland,May 2022,2022,5,6336.958271470726,55388
CHE,Switzerland,Jun 2022,2022,6,9695.587343061947,84744
CHE,Switzerland,Jul 2022,2022,7,21684.07171650132,189529
CHE,Switzerland,Aug 2022,2022,8,10955.016039753464,95752
CHE,Switzerland,Sep 2022,2022,9,6744.258976432735,58948
CHE,Switzerland,Oct 2022,2022,10,14651.727578525231,128063
CHE,Switzerland,Nov 2022,2022,11,2730.859698521968,23869
UKR,Ukraine,Mar 2020,2020,3,16.24613770115489,645
UKR,Ukraine,Apr 2020,2020,4,245.8582172108107,9761
UKR,Ukraine,May 2020,2020,5,334.14149262561364,13266
UKR,Ukraine,Jun 2020,2020,6,543.6033238237595,21582
UKR,Ukraine,Jul 2020,2020,7,658.6612416824813,26150
UKR,Ukraine,Aug 2020,2020,8,1328.1028662116203,52728
UKR,Ukraine,Sep 2020,2020,9,2274.8119075071363,90314
UKR,Ukraine,Oct 2020,2020,10,4656.823136031506,184884
UKR,Ukraine,Nov 2020,2020,11,8891.624508988823,353013
UKR,Ukraine,Dec 2020,2020,12,8429.20149805006,334654
UKR,Ukraine,Jan 2021,2021,1,4396.507115657186,174549
UKR,Ukraine,Feb 2021,2021,2,3374.713211590906,133982
UKR,Ukraine,Mar 2021,2021,3,8299.408711113547,329501
UKR,Ukraine,Apr 2021,2021,4,10050.96904559155,399041
UKR,Ukraine,May 2021,2021,5,3446.4229077694927,136829
UKR,Ukraine,Jun 2021,2021,6,987.412542884766,39202
UKR,Ukraine,Jul 2021,2021,7,838.9555884497164,33308
UKR,Ukraine,Aug 2021,2021,8,1288.482440469114,51155
UKR,Ukraine,Sep 2021,2021,9,3746.3593538863183,148737
UKR,Ukraine,Oct 2021,2021,10,13218.739207023247,524807
UKR,Ukraine,Nov 2021,2021,11,13815.866627924455,548514
UKR,Ukraine,Dec 2021,2021,12,6060.287930928173,240604
UKR,Ukraine,Jan 2022,2022,1,10276.122882662283,407980
UKR,Ukraine,Feb 2022,2022,2,20431.445026697063,811164
UKR,Ukraine,Mar 2022,2022,3,3307.7640115759145,131324
UKR,Ukraine,Apr 2022,2022,4,895.9556033609002,35571
UKR,Ukraine,May 2022,2022,5,276.00802624690743,10958
UKR,Ukraine,Jun 2022,2022,6,1077.9627212346138,42797
UKR,Ukraine,Jul 2022,2022,7,192.00667859830037,7623
UKR,Ukraine,Aug 2022,2022,8,872.0019956805927,34620
UKR,Ukraine,Sep 2022,2022,9,3746.989049146053,148762
UKR,Ukraine,Oct 2022,2022,10,3100.040139294637,123077
UKR,Ukraine,Nov 2022,2022,11,420.83793598588517,16708
GBR,United Kingdom,Jan 2020,2020,1,0.029625707624839473,2
GBR,United Kingdom,Feb 2020,2020,2,0.8739583749327644,59
GBR,United Kingdom,Mar 2020,2020,3,569.1542820346035,38423
GBR,United Kingdom,Apr 2020,2020,4,2059.860638301276,139059
GBR,United Kingdom,May 2020,2020,5,1164.319935363816,78602
GBR,United Kingdom,Jun 2020,2020,6,408.31631533935007,27565
GBR,United Kingdom,Jul 2020,2020,7,288.4210765816247,19471
GBR,United Kingdom,Aug 2020,2020,8,484.26181683562606,32692
GBR,United Kingdom,Sep 2020,2020,9,1738.8957218937653,117391
GBR,United Kingdom,Oct 2020,2020,10,8271.438317439932,558396
GBR,United Kingdom,Nov 2020,2020,11,9154.299217513959,617997
GBR,United Kingdom,Dec 2020,2020,12,12726.06340588748,859123
GBR,United Kingdom,Jan 2021,2021,1,19677.335753003128,1328396
